date,device,failure,metric1,metric2,metric3,metric4
9/9/2015,S1F0X4RC,0,27995264,0,0,0
9/9/2015,S1F0Y6BM,0,117407656,0,0,0
9/9/2015,S1F0Y8MA,0,92059280,0,0,0
9/9/2015,S1F0YX6Z,0,54205248,0,0,0
9/9/2015,W1F10Y8K,0,98024832,0,0,0
9/9/2015,W1F111N7,0,37257088,0,0,0
9/9/2015,W1F1354W,0,73213424,0,0,0
9/9/2015,W1F14FS4,0,117371944,0,0,0
9/9/2015,W1F15P5S,0,38845560,0,0,0
9/9/2015,W1F16RA7,0,24187664,0,0,0
9/9/2015,W1F17D9Z,0,126031744,0,0,0
9/9/2015,W1F18TKX,0,160201960,0,0,0
9/9/2015,W1F19J5Q,0,84797352,0,0,0
9/9/2015,W1F1B0KF,0,203301856,128,0,0
9/9/2015,W1F1BFHS,0,199194176,0,0,0
9/9/2015,W1F1BRM3,0,89363408,0,0,0
9/9/2015,W1F1C9HM,0,134603384,0,0,0
9/9/2015,W1F1CJ3G,0,56445512,0,7,0
9/9/2015,W1F1CKJZ,0,165902416,0,0,0
9/9/2015,W1F1CLBY,0,104960520,0,0,0
9/9/2015,W1F1CLJG,0,22225600,0,0,0
9/9/2015,W1F1CMCY,0,240996080,0,0,0
9/9/2015,W1F1D99S,0,105297424,1024,0,0
9/9/2015,W1F1DABR,0,129057600,0,0,0
9/9/2015,W1F1MRP9,0,119555752,0,0,0
9/9/2015,W1F1N6V6,0,84934520,0,0,0
9/9/2015,W1F1NS0C,0,219601816,0,0,0
9/9/2015,Z1F0E1CS,0,82347776,0,0,0
9/9/2015,Z1F0GB8A,0,212882688,0,0,0
9/9/2015,Z1F0GE1M,0,94921152,0,0,0
9/9/2015,Z1F0KJDS,0,187745432,0,0,0
9/9/2015,Z1F0KKN4,0,63839752,0,0,0
9/9/2015,Z1F0L4T5,0,201034464,0,0,0
9/9/2015,Z1F0LH2M,0,217446904,0,0,0
9/9/2015,Z1F0LH7B,0,4300616,0,0,0
9/9/2015,Z1F0LKEE,0,8565336,0,0,0
9/9/2015,Z1F0LKMJ,0,132316280,0,0,0
9/9/2015,Z1F0LKWC,0,123207288,0,0,0
9/9/2015,Z1F0LKX4,0,64950264,0,0,0
9/9/2015,Z1F0LLKR,0,5589032,0,0,0
9/9/2015,Z1F0LLPJ,0,117486240,0,0,0
9/9/2015,Z1F0LLPS,0,218557168,0,0,0
9/9/2015,Z1F0LM6T,0,39662704,0,0,0
9/9/2015,Z1F0LNQB,0,145291408,0,0,0
9/9/2015,Z1F0LT3Y,0,147275832,0,0,0
9/9/2015,Z1F0LV93,0,8616,0,0,0
9/9/2015,Z1F0LVL5,0,158137752,0,0,0
9/9/2015,Z1F0MA1S,0,92970008,0,0,0
9/9/2015,Z1F0Q8RT,0,17396928,0,107,4
9/9/2015,Z1F0QK05,0,95590912,4816,0,0
9/9/2015,Z1F0QL3N,0,235273800,0,0,0
9/9/2015,Z1F0QLC1,0,96294584,0,0,0
9/9/2015,Z1F0VNSW,0,13699480,0,0,0
9/9/2015,Z1F0ZCPW,0,119402080,0,0,0
9/9/2015,Z1F11B2R,0,22141936,0,0,0
9/9/2015,Z1F11SL0,0,196673552,0,0,0
9/9/2015,Z1F11SYE,0,224733488,0,0,3
9/9/2015,Z1F1479Y,0,120249784,0,0,0
9/9/2015,Z1F147WQ,0,56645288,0,0,3
9/9/2015,Z1F14BGY,0,96843808,0,0,0
9/9/2015,Z1F1652D,0,231156640,0,0,0
9/9/2015,Z1F18YB3,0,8375472,0,0,0
9/9/2015,Z1F18YST,0,104188416,0,0,0
9/9/2015,Z1F1A0LM,0,231446032,0,0,0
9/9/2015,Z1F1A0RP,0,75146176,0,0,0
9/9/2015,Z1F1A1HH,0,5345288,0,0,0
9/9/2015,Z1F1B6NP,0,172931176,0,0,0
9/9/2015,Z1F1VMZB,0,70602112,0,0,0
9/10/2015,S1F0AADQ,0,42321824,0,0,0
9/10/2015,S1F0AEFT,0,28458016,7968,0,0
9/10/2015,S1F0BWZ3,0,4317640,0,0,0
9/10/2015,S1F0C95J,0,153490688,0,0,0
9/10/2015,S1F0CVWK,0,75590144,3080,0,6
9/10/2015,S1F0E9EP,0,228576904,0,0,0
9/10/2015,S1F0EGMT,0,8606752,0,0,0
9/10/2015,S1F0FGBQ,0,213916624,0,0,0
9/10/2015,S1F0FP0C,0,155503336,0,0,0
9/10/2015,S1F0FZ8F,0,118240880,0,0,0
9/10/2015,S1F0GCED,0,95269512,3048,0,6
9/10/2015,S1F0GGPP,0,51275648,0,0,0
9/10/2015,S1F0GPXY,0,142234600,0,0,0
9/10/2015,S1F0H6JG,0,210472104,0,0,0
9/10/2015,S1F0JGJV,0,127380192,0,0,0
9/10/2015,S1F0JMRJ,0,169490248,0,0,30
9/10/2015,S1F0KYCR,0,118787112,0,0,0
9/10/2015,S1F0LBY2,0,216923048,0,0,0
9/10/2015,S1F0LCKH,0,98605400,0,0,0
9/10/2015,S1F0S561,0,135489776,0,0,0
9/10/2015,S1F0TBK9,0,116774560,0,0,0
9/10/2015,S1F0TP8F,0,42328544,0,0,0
9/10/2015,S1F0X4RC,0,159903960,0,0,0
9/10/2015,S1F0Y6BM,0,241234288,0,0,0
9/10/2015,S1F0Y8MA,0,125136256,0,0,0
9/10/2015,S1F0YX6Z,0,85980360,0,0,0
9/10/2015,W1F10Y8K,0,136014072,0,0,0
9/10/2015,W1F111N7,0,73884424,0,0,0
9/10/2015,W1F1354W,0,90755232,0,0,0
9/10/2015,W1F14FS4,0,136343984,0,0,0
9/10/2015,W1F15P5S,0,70200984,0,0,0
9/10/2015,W1F16RA7,0,55618584,0,0,0
9/10/2015,W1F17D9Z,0,163673008,0,0,0
9/10/2015,W1F18TKX,0,190887848,0,0,0
9/10/2015,W1F19J5Q,0,102261792,0,0,0
9/10/2015,W1F1B0KF,0,236614936,128,0,0
9/10/2015,W1F1BFHS,0,186555856,0,0,0
9/10/2015,W1F1BRM3,0,120168880,0,0,0
9/10/2015,W1F1C9HM,0,154955264,0,0,0
9/10/2015,W1F1CJ3G,0,73981048,0,7,0
9/10/2015,W1F1CKJZ,0,196050016,0,0,0
9/10/2015,W1F1CLBY,0,135028464,0,0,0
9/10/2015,W1F1CLJG,0,39713208,0,0,0
9/10/2015,W1F1CMCY,0,44682728,0,0,0
9/10/2015,W1F1D99S,0,221885864,1024,0,0
9/10/2015,W1F1DABR,0,167457232,0,0,0
9/10/2015,W1F1MRP9,0,137946416,0,0,0
9/10/2015,W1F1N6V6,0,8708336,0,0,0
9/10/2015,W1F1NS0C,0,191547144,0,0,0
9/10/2015,W1F1ZVME,0,165048912,0,0,0
9/10/2015,Z1F0E1CS,0,100282880,0,0,0
9/10/2015,Z1F0EWVK,0,89196552,0,0,0
9/10/2015,Z1F0GB8A,0,159505152,0,0,0
9/10/2015,Z1F0GE1M,0,43011192,0,0,0
9/10/2015,Z1F0KJDS,0,133334368,0,0,0
9/10/2015,Z1F0KKN4,0,90176224,0,0,0
9/10/2015,Z1F0L4T5,0,221070080,0,0,0
9/10/2015,Z1F0LH2M,0,63456336,0,0,0
9/10/2015,Z1F0LH7B,0,22145528,0,0,0
9/10/2015,Z1F0LKEE,0,27510440,0,0,0
9/10/2015,Z1F0LKMJ,0,151256792,0,0,0
9/10/2015,Z1F0LKWC,0,142254424,0,0,0
9/10/2015,Z1F0LKX4,0,82876728,0,0,0
9/10/2015,Z1F0LLKR,0,24535624,0,0,0
9/10/2015,Z1F0LLPJ,0,136469952,0,0,0
9/10/2015,Z1F0LLPS,0,240895912,0,0,0
9/10/2015,Z1F0LM6T,0,129356352,0,0,2
9/10/2015,Z1F0LNQB,0,163132152,0,0,0
9/10/2015,Z1F0LT3Y,0,165183912,0,0,0
9/10/2015,Z1F0LV93,0,18953400,0,0,0
9/10/2015,Z1F0LVL5,0,4512120,0,0,0
9/10/2015,Z1F0MA1S,0,99502488,0,0,0
9/10/2015,Z1F0Q8RT,0,194606616,0,107,4
9/10/2015,Z1F0QK05,0,28914296,4816,0,0
9/10/2015,Z1F0QL3N,0,179818616,0,0,0
9/10/2015,Z1F0QLC1,0,31197808,0,0,0
9/10/2015,Z1F0VNSW,0,31158408,0,0,0
9/10/2015,Z1F0ZCPW,0,155992472,0,0,0
9/10/2015,Z1F11B2R,0,112054816,0,0,0
9/10/2015,Z1F11SL0,0,231139944,0,0,0
9/10/2015,Z1F11SYE,0,17514824,0,0,3
9/10/2015,Z1F1479Y,0,138474600,0,0,0
9/10/2015,Z1F147WQ,0,75047712,0,0,3
9/10/2015,Z1F14BGY,0,130910592,0,0,0
9/10/2015,Z1F1652D,0,5037848,0,0,0
9/10/2015,Z1F18YB3,0,26588472,0,0,0
9/10/2015,Z1F18YST,0,122499464,0,0,0
9/10/2015,Z1F1A0LM,0,5283320,0,0,0
9/10/2015,Z1F1A0RP,0,93498528,0,0,0
9/10/2015,Z1F1A1HH,0,23665272,0,0,0
9/10/2015,Z1F1B6NP,0,205252992,0,0,0
9/10/2015,Z1F1VMZB,0,111174376,0,0,0
9/11/2015,S1F0AADQ,0,64081504,0,0,0
9/11/2015,S1F0AEFT,0,78831824,7976,0,0
9/11/2015,S1F0BWZ3,0,133799928,0,0,0
9/11/2015,S1F0C95J,0,177756472,0,0,0
9/11/2015,S1F0CVWK,0,102681688,3080,0,6
9/11/2015,S1F0E9EP,0,8869696,0,0,0
9/11/2015,S1F0EGMT,0,56676392,0,0,0
9/11/2015,S1F0FGBQ,0,239420384,0,0,0
9/11/2015,S1F0FP0C,0,179351600,0,0,0
9/11/2015,S1F0FZ8F,0,165709624,0,0,0
9/11/2015,S1F0GCED,0,135793600,3048,0,6
9/11/2015,S1F0GGPP,0,77320744,0,0,0
9/11/2015,S1F0GPXY,0,166572408,0,0,0
9/11/2015,S1F0H6JG,0,6872416,0,0,0
9/11/2015,S1F0JGJV,0,169563136,0,0,0
9/11/2015,S1F0JMRJ,0,169490248,0,0,30
9/11/2015,S1F0KYCR,0,147381912,0,0,0
9/11/2015,S1F0LBY2,0,238649880,0,0,0
9/11/2015,S1F0LCKH,0,144910416,0,0,0
9/11/2015,S1F0S561,0,174629848,0,0,0
9/11/2015,S1F0TBK9,0,142558616,0,0,0
9/11/2015,S1F0TP8F,0,240525832,0,0,0
9/11/2015,S1F0X4RC,0,48420512,0,0,0
9/11/2015,S1F0Y6BM,0,124917832,0,0,0
9/11/2015,S1F0Y8MA,0,162389632,0,0,0
9/11/2015,S1F0YX6Z,0,122183720,0,0,0
9/11/2015,W1F10Y8K,0,171719968,0,0,0
9/11/2015,W1F111N7,0,108304344,0,0,0
9/11/2015,W1F1354W,0,109096056,0,0,0
9/11/2015,W1F14FS4,0,157328256,0,0,0
9/11/2015,W1F15P5S,0,105791296,0,0,0
9/11/2015,W1F16RA7,0,91382104,0,0,0
9/11/2015,W1F17D9Z,0,198972248,0,0,0
9/11/2015,W1F18TKX,0,225967808,0,0,0
9/11/2015,W1F19J5Q,0,120479984,0,0,0
9/11/2015,W1F1B0KF,0,39674584,128,0,0
9/11/2015,W1F1BFHS,0,25257360,0,0,0
9/11/2015,W1F1BRM3,0,84108792,0,0,0
9/11/2015,W1F1C9HM,0,173759536,0,0,0
9/11/2015,W1F1CJ3G,0,92304136,0,7,0
9/11/2015,W1F1CKJZ,0,230740248,0,0,0
9/11/2015,W1F1CLBY,0,170498576,0,0,0
9/11/2015,W1F1CLJG,0,57917320,0,0,0
9/11/2015,W1F1CMCY,0,80682096,0,0,0
9/11/2015,W1F1D99S,0,101982080,1024,0,0
9/11/2015,W1F1DABR,0,214497320,0,0,0
9/11/2015,W1F1MRP9,0,155619016,0,0,0
9/11/2015,W1F1N6V6,0,59768168,0,0,0
9/11/2015,W1F1NS0C,0,28431864,0,0,0
9/11/2015,W1F1ZVME,0,165048912,0,0,0
9/11/2015,Z1F0E1CS,0,127106184,0,0,0
9/11/2015,Z1F0EWVK,0,89196552,0,0,0
9/11/2015,Z1F0GB8A,0,203421176,0,0,0
9/11/2015,Z1F0GE1M,0,90235840,0,0,0
9/11/2015,Z1F0KJDS,0,176465192,0,0,0
9/11/2015,Z1F0KKN4,0,113779424,0,0,0
9/11/2015,Z1F0L4T5,0,5959384,0,0,0
9/11/2015,Z1F0LH2M,0,111298000,0,0,0
9/11/2015,Z1F0LH7B,0,48192856,0,0,0
9/11/2015,Z1F0LKEE,0,49181776,0,0,0
9/11/2015,Z1F0LKMJ,0,172236160,0,0,0
9/11/2015,Z1F0LKWC,0,164494736,0,0,0
9/11/2015,Z1F0LKX4,0,109801152,0,0,0
9/11/2015,Z1F0LLKR,0,45537752,0,0,0
9/11/2015,Z1F0LLPJ,0,157466400,0,0,0
9/11/2015,Z1F0LLPS,0,22415792,0,0,0
9/11/2015,Z1F0LM6T,0,177093640,0,0,7
9/11/2015,Z1F0LNQB,0,189409600,0,0,0
9/11/2015,Z1F0LT3Y,0,192193896,0,0,0
9/11/2015,Z1F0LV93,0,39913184,0,0,0
9/11/2015,Z1F0LVL5,0,54643352,0,0,0
9/11/2015,Z1F0MA1S,0,28061888,0,0,0
9/11/2015,Z1F0Q8RT,0,240776752,0,107,4
9/11/2015,Z1F0QK05,0,72365648,4816,0,0
9/11/2015,Z1F0QL3N,0,222361576,0,0,0
9/11/2015,Z1F0QLC1,0,81456120,0,0,0
9/11/2015,Z1F0VNSW,0,49380496,0,0,0
9/11/2015,Z1F0ZCPW,0,190472776,0,0,0
9/11/2015,Z1F11B2R,0,159288224,0,0,0
9/11/2015,Z1F11SL0,0,188112304,0,0,0
9/11/2015,Z1F11SYE,0,217174776,0,0,3
9/11/2015,Z1F1479Y,0,155914952,0,0,0
9/11/2015,Z1F147WQ,0,92644112,0,0,3
9/11/2015,Z1F14BGY,0,92422208,0,0,0
9/11/2015,Z1F1652D,0,22501024,0,0,0
9/11/2015,Z1F18YB3,0,44067680,0,0,0
9/11/2015,Z1F18YST,0,140085912,0,0,0
9/11/2015,Z1F1A0LM,0,22761792,0,0,0
9/11/2015,Z1F1A0RP,0,111114088,0,0,0
9/11/2015,Z1F1A1HH,0,41239008,0,0,0
9/11/2015,Z1F1B6NP,0,1142184,0,0,0
9/11/2015,Z1F1VMZB,0,147226952,0,0,0
9/12/2015,S1F0AADQ,0,84177744,0,0,0
9/12/2015,S1F0AEFT,0,113286168,8480,0,0
9/12/2015,S1F0BWZ3,0,135940960,0,0,0
9/12/2015,S1F0C95J,0,203533736,0,0,0
9/12/2015,S1F0CVWK,0,120142600,3080,0,6
9/12/2015,S1F0E9EP,0,33101376,0,0,0
9/12/2015,S1F0EGMT,0,83367248,0,0,0
9/12/2015,S1F0FGBQ,0,19614288,0,0,0
9/12/2015,S1F0FP0C,0,204609536,0,0,0
9/12/2015,S1F0FZ8F,0,199795608,0,0,0
9/12/2015,S1F0GCED,0,165834208,3048,0,6
9/12/2015,S1F0GGPP,0,102145264,0,0,0
9/12/2015,S1F0GPXY,0,192321160,0,0,0
9/12/2015,S1F0H6JG,0,36897016,0,0,0
9/12/2015,S1F0JGJV,0,203424256,0,0,0
9/12/2015,S1F0JMRJ,0,169490248,0,0,30
9/12/2015,S1F0KYCR,0,176300912,0,0,0
9/12/2015,S1F0LBY2,0,14224824,0,0,0
9/12/2015,S1F0LCKH,0,178792128,0,0,0
9/12/2015,S1F0S561,0,203607248,0,0,0
9/12/2015,S1F0TBK9,0,167949608,0,0,0
9/12/2015,S1F0TP8F,0,175826216,0,0,0
9/12/2015,S1F0X4RC,0,55648536,0,0,0
9/12/2015,S1F0Y6BM,0,132524584,0,0,0
9/12/2015,S1F0Y8MA,0,195420944,0,0,0
9/12/2015,S1F0YX6Z,0,157279248,0,0,0
9/12/2015,W1F10Y8K,0,203551280,0,0,0
9/12/2015,W1F111N7,0,142419816,0,0,0
9/12/2015,W1F1354W,0,127270624,0,0,0
9/12/2015,W1F14FS4,0,178780936,0,0,0
9/12/2015,W1F15P5S,0,137188456,0,0,0
9/12/2015,W1F16RA7,0,122945232,0,0,0
9/12/2015,W1F17D9Z,0,230459280,0,0,0
9/12/2015,W1F18TKX,0,15744136,0,0,0
9/12/2015,W1F19J5Q,0,138479688,0,0,0
9/12/2015,W1F1B0KF,0,144451544,128,0,0
9/12/2015,W1F1BFHS,0,236045680,0,0,0
9/12/2015,W1F1BRM3,0,21478360,0,0,0
9/12/2015,W1F1C9HM,0,193183392,0,0,0
9/12/2015,W1F1CJ3G,0,110465096,0,7,0
9/12/2015,W1F1CKJZ,0,18643184,0,0,0
9/12/2015,W1F1CLBY,0,202728664,0,0,0
9/12/2015,W1F1CLJG,0,75901168,0,0,0
9/12/2015,W1F1CMCY,0,183870000,0,0,0
9/12/2015,W1F1D99S,0,107663432,1024,0,0
9/12/2015,W1F1DABR,0,90322128,0,0,0
9/12/2015,W1F1MRP9,0,174621488,0,0,0
9/12/2015,W1F1N6V6,0,198928272,0,0,0
9/12/2015,W1F1NS0C,0,242258568,0,0,0
9/12/2015,W1F1ZVME,0,165048912,0,0,0
9/12/2015,Z1F0E1CS,0,144549032,0,0,0
9/12/2015,Z1F0EWVK,0,89196552,0,0,0
9/12/2015,Z1F0GB8A,0,237184536,0,0,0
9/12/2015,Z1F0GE1M,0,113741400,0,0,0
9/12/2015,Z1F0KJDS,0,205409896,0,0,0
9/12/2015,Z1F0KKN4,0,139684024,0,0,0
9/12/2015,Z1F0L4T5,0,25407200,0,0,0
9/12/2015,Z1F0LH2M,0,146709240,0,0,0
9/12/2015,Z1F0LH7B,0,67281352,0,0,0
9/12/2015,Z1F0LKEE,0,69291672,0,0,0
9/12/2015,Z1F0LKMJ,0,193691112,0,0,0
9/12/2015,Z1F0LKWC,0,184852496,0,0,0
9/12/2015,Z1F0LKX4,0,127247200,0,0,0
9/12/2015,Z1F0LLKR,0,66340176,0,0,0
9/12/2015,Z1F0LLPJ,0,178927560,0,0,0
9/12/2015,Z1F0LLPS,0,46117952,0,0,0
9/12/2015,Z1F0LM6T,0,212341744,0,0,7
9/12/2015,Z1F0LNQB,0,208259832,0,0,0
9/12/2015,Z1F0LT3Y,0,210401528,0,0,0
9/12/2015,Z1F0LV93,0,60698048,0,0,0
9/12/2015,Z1F0LVL5,0,90652152,0,0,0
9/12/2015,Z1F0MA1S,0,163607752,0,0,0
9/12/2015,Z1F0Q8RT,0,25203640,0,107,4
9/12/2015,Z1F0QK05,0,97353296,4816,0,0
9/12/2015,Z1F0QL3N,0,8229928,0,0,0
9/12/2015,Z1F0QLC1,0,116027264,0,0,0
9/12/2015,Z1F0VNSW,0,68135368,0,0,0
9/12/2015,Z1F0ZCPW,0,224499408,0,0,0
9/12/2015,Z1F11B2R,0,194478848,0,0,0
9/12/2015,Z1F11SL0,0,129080744,0,0,0
9/12/2015,Z1F11SYE,0,158584896,0,0,3
9/12/2015,Z1F1479Y,0,174677680,0,0,0
9/12/2015,Z1F147WQ,0,111589288,0,0,3
9/12/2015,Z1F14BGY,0,27665896,0,0,0
9/12/2015,Z1F1652D,0,41284296,0,0,0
9/12/2015,Z1F18YB3,0,62833248,0,0,0
9/12/2015,Z1F18YST,0,158996840,0,0,0
9/12/2015,Z1F1A0LM,0,41531040,0,0,0
9/12/2015,Z1F1A0RP,0,130143280,0,0,0
9/12/2015,Z1F1A1HH,0,60164488,0,0,0
9/12/2015,Z1F1B6NP,0,36792352,0,0,0
9/12/2015,Z1F1VMZB,0,182357424,0,0,0
9/13/2015,S1F0AADQ,0,102014040,0,0,0
9/13/2015,S1F0AEFT,0,127165672,8520,0,0
9/13/2015,S1F0BWZ3,0,186649424,0,0,0
9/13/2015,S1F0C95J,0,226834936,0,0,0
9/13/2015,S1F0CVWK,0,138542704,3080,0,6
9/13/2015,S1F0E9EP,0,55687072,0,0,0
9/13/2015,S1F0EGMT,0,84042872,0,0,0
9/13/2015,S1F0FGBQ,0,42309296,0,0,0
9/13/2015,S1F0FP0C,0,227372904,0,0,0
9/13/2015,S1F0FZ8F,0,204163696,0,0,0
9/13/2015,S1F0GCED,0,196849528,3048,0,6
9/13/2015,S1F0GGPP,0,125283496,0,0,0
9/13/2015,S1F0GPXY,0,215711048,0,0,0
9/13/2015,S1F0H6JG,0,69239752,0,0,0
9/13/2015,S1F0JGJV,0,212281296,0,0,0
9/13/2015,S1F0JMRJ,0,169490248,0,0,30
9/13/2015,S1F0KYCR,0,202696176,0,0,0
9/13/2015,S1F0LBY2,0,32060664,0,0,0
9/13/2015,S1F0LCKH,0,192603064,0,0,0
9/13/2015,S1F0S561,0,234800952,0,0,0
9/13/2015,S1F0TBK9,0,191802416,0,0,0
9/13/2015,S1F0TP8F,0,66500264,0,0,0
9/13/2015,S1F0X4RC,0,105838456,0,0,0
9/13/2015,S1F0Y6BM,0,185160832,0,0,0
9/13/2015,S1F0Y8MA,0,225148232,0,0,0
9/13/2015,S1F0YX6Z,0,185702624,0,0,0
9/13/2015,W1F10Y8K,0,237219928,0,0,0
9/13/2015,W1F111N7,0,174577928,0,0,0
9/13/2015,W1F1354W,0,145351496,0,0,0
9/13/2015,W1F14FS4,0,195906264,0,0,0
9/13/2015,W1F15P5S,0,165223064,0,0,0
9/13/2015,W1F16RA7,0,151103584,0,0,0
9/13/2015,W1F17D9Z,0,19468944,0,0,0
9/13/2015,W1F18TKX,0,43135504,0,0,0
9/13/2015,W1F19J5Q,0,156415984,0,0,0
9/13/2015,W1F1B0KF,0,209117480,128,0,0
9/13/2015,W1F1BFHS,0,144180264,0,0,0
9/13/2015,W1F1BRM3,0,157798192,0,0,0
9/13/2015,W1F1C9HM,0,213346504,0,0,0
9/13/2015,W1F1CJ3G,0,128523968,0,7,0
9/13/2015,W1F1CKJZ,0,46550080,0,0,0
9/13/2015,W1F1CLBY,0,229480784,0,0,0
9/13/2015,W1F1CLJG,0,93834000,0,0,0
9/13/2015,W1F1CMCY,0,4892080,0,0,0
9/13/2015,W1F1D99S,0,159184400,1032,0,0
9/13/2015,W1F1DABR,0,154675136,0,0,0
9/13/2015,W1F1MRP9,0,192003800,0,0,0
9/13/2015,W1F1N6V6,0,14282272,0,0,0
9/13/2015,W1F1NS0C,0,126852200,0,0,0
9/13/2015,W1F1ZVME,0,165048912,0,0,0
9/13/2015,Z1F0E1CS,0,162961488,0,0,0
9/13/2015,Z1F0EWVK,0,89196552,0,0,0
9/13/2015,Z1F0GB8A,0,27866072,0,0,0
9/13/2015,Z1F0GE1M,0,126697360,0,0,0
9/13/2015,Z1F0KJDS,0,236415176,0,0,0
9/13/2015,Z1F0KKN4,0,162647976,0,0,0
9/13/2015,Z1F0L4T5,0,45880408,0,0,0
9/13/2015,Z1F0LH2M,0,160181440,0,0,0
9/13/2015,Z1F0LH7B,0,84950496,0,0,0
9/13/2015,Z1F0LKEE,0,87146088,0,0,0
9/13/2015,Z1F0LKMJ,0,210837728,0,0,0
9/13/2015,Z1F0LKWC,0,202061168,0,0,0
9/13/2015,Z1F0LKX4,0,145595776,0,0,0
9/13/2015,Z1F0LLKR,0,84200128,0,0,0
9/13/2015,Z1F0LLPJ,0,196045368,0,0,0
9/13/2015,Z1F0LLPS,0,66622696,0,0,0
9/13/2015,Z1F0LM6T,0,225656464,0,0,7
9/13/2015,Z1F0LNQB,0,225948112,0,0,0
9/13/2015,Z1F0LT3Y,0,228123200,0,0,0
9/13/2015,Z1F0LV93,0,78546688,0,0,0
9/13/2015,Z1F0LVL5,0,105434592,0,0,0
9/13/2015,Z1F0MA1S,0,25809000,0,0,0
9/13/2015,Z1F0Q8RT,0,37875672,0,107,4
9/13/2015,Z1F0QK05,0,112711504,4816,0,0
9/13/2015,Z1F0QL3N,0,39243496,0,0,0
9/13/2015,Z1F0QLC1,0,118384128,0,0,0
9/13/2015,Z1F0VNSW,0,85300152,0,0,0
9/13/2015,Z1F0ZCPW,0,12540704,0,0,0
9/13/2015,Z1F11B2R,0,207792576,0,0,0
9/13/2015,Z1F11SL0,0,19863208,0,0,0
9/13/2015,Z1F11SYE,0,51093456,0,0,3
9/13/2015,Z1F1479Y,0,191865552,0,0,0
9/13/2015,Z1F147WQ,0,128989080,0,0,3
9/13/2015,Z1F14BGY,0,163722760,0,0,0
9/13/2015,Z1F1652D,0,58457688,0,0,0
9/13/2015,Z1F18YB3,0,80000184,0,0,0
9/13/2015,Z1F18YST,0,176321352,0,0,0
9/13/2015,Z1F1A0LM,0,59366360,0,0,0
9/13/2015,Z1F1A0RP,0,147564272,0,0,0
9/13/2015,Z1F1A1HH,0,77496984,0,0,0
9/13/2015,Z1F1B6NP,0,64165512,0,0,0
9/13/2015,Z1F1VMZB,0,215331816,0,0,0
9/14/2015,S1F0AADQ,0,124444112,0,0,0
9/14/2015,S1F0AEFT,0,143336048,8520,0,0
9/14/2015,S1F0BWZ3,0,209098464,0,0,0
9/14/2015,S1F0C95J,0,7054040,0,0,0
9/14/2015,S1F0CVWK,0,158770224,3080,0,6
9/14/2015,S1F0E9EP,0,76654904,0,0,0
9/14/2015,S1F0EGMT,0,180810592,0,0,0
9/14/2015,S1F0FGBQ,0,63566440,0,0,0
9/14/2015,S1F0FP0C,0,4116208,0,0,0
9/14/2015,S1F0FZ8F,0,56664736,0,0,0
9/14/2015,S1F0GCED,0,221360848,3048,0,6
9/14/2015,S1F0GGPP,0,146818536,0,0,0
9/14/2015,S1F0GPXY,0,237472096,0,0,0
9/14/2015,S1F0H6JG,0,94371784,0,0,0
9/14/2015,S1F0JGJV,0,65459944,0,0,0
9/14/2015,S1F0JMRJ,0,169490248,0,0,30
9/14/2015,S1F0KYCR,0,227723304,0,0,0
9/14/2015,S1F0LBY2,0,54373896,0,0,0
9/14/2015,S1F0LCKH,0,208515200,0,0,0
9/14/2015,S1F0S561,0,14357688,0,0,0
9/14/2015,S1F0TBK9,0,217144464,0,0,0
9/14/2015,S1F0TP8F,0,72928584,0,0,0
9/14/2015,S1F0X4RC,0,127307040,0,0,0
9/14/2015,S1F0Y6BM,0,207137296,0,0,0
9/14/2015,S1F0Y8MA,0,12536480,0,0,0
9/14/2015,S1F0YX6Z,0,217150992,0,0,0
9/14/2015,W1F10Y8K,0,26640616,0,0,0
9/14/2015,W1F111N7,0,208119544,0,0,0
9/14/2015,W1F1354W,0,163450120,0,0,0
9/14/2015,W1F14FS4,0,218228376,0,0,0
9/14/2015,W1F15P5S,0,195255120,0,0,0
9/14/2015,W1F16RA7,0,181287512,0,0,0
9/14/2015,W1F17D9Z,0,52729568,0,0,0
9/14/2015,W1F18TKX,0,73479496,0,0,0
9/14/2015,W1F19J5Q,0,174323264,0,0,0
9/14/2015,W1F1B0KF,0,232206520,136,0,0
9/14/2015,W1F1BFHS,0,202856536,0,0,0
9/14/2015,W1F1BRM3,0,165037472,0,0,0
9/14/2015,W1F1C9HM,0,231945560,0,0,0
9/14/2015,W1F1CJ3G,0,146618456,0,7,0
9/14/2015,W1F1CKJZ,0,76320464,0,0,0
9/14/2015,W1F1CLBY,0,15737488,0,0,0
9/14/2015,W1F1CLJG,0,111737472,0,0,0
9/14/2015,W1F1CMCY,0,26242120,0,0,0
9/14/2015,W1F1D99S,0,180114288,2640,0,0
9/14/2015,W1F1DABR,0,176758232,0,0,0
9/14/2015,W1F1MRP9,0,210191576,0,0,0
9/14/2015,W1F1N6V6,0,222420576,0,0,0
9/14/2015,W1F1NS0C,0,178564248,0,0,0
9/14/2015,W1F1ZVME,0,165048912,0,0,0
9/14/2015,Z1F0E1CS,0,183222648,0,0,0
9/14/2015,Z1F0EWVK,0,89196552,0,0,0
9/14/2015,Z1F0GB8A,0,56119896,0,0,0
9/14/2015,Z1F0GE1M,0,222408776,0,0,0
9/14/2015,Z1F0KJDS,0,16290648,0,0,0
9/14/2015,Z1F0KKN4,0,184059216,0,0,0
9/14/2015,Z1F0L4T5,0,68275376,0,0,0
